"Protein.IDs","Majority.protein.IDs","First.Majority.protein.IDs","Fasta.headers","Ratio.H.L.MSZ20_1_P","Ratio.H.L.MSZ20_1_T","Ratio.H.L.MSZ20_2_P","Ratio.H.L.MSZ20_2_T","Ratio.H.L.MSZ20_3_P","Ratio.H.L.MSZ20_3_T","Ratio.H.L.MSZ20_4_P","Ratio.H.L.MSZ20_4_T","Ratio.MSZ20_P_T_1","Ratio.MSZ20_P_T_2","Ratio.MSZ20_P_T_3","Ratio.MSZ20_P_T_4","Log2.MSZ20_P_T_1","Log2.MSZ20_P_T_2","Log2.MSZ20_P_T_3","Log2.MSZ20_P_T_4","Log2.MSZ20_P_1","Log2.MSZ20_P_2","Log2.MSZ20_P_3","Log2.MSZ20_P_4","Log2.MSZ20_T_1","Log2.MSZ20_T_2","Log2.MSZ20_T_3","Log2.MSZ20_T_4","Log2.MSZ20_P_T_mean","Log2.MSZ20_T_mean","Log2.MSZ20_P_mean","MSZ20_P_T_count","MSZ20_P_T_p.val","MSZ20_P_T_rank","MSZ20_P_T_log10p.val","Hits"
"YJL111W","YJL111W","YJL111W","YJL111W CCT7 SGDID:S000003647, Chr X from 207877-209529, Genome Release 64-2-1, Verified ORF, Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo; mutant has increased aneuploidy ",0.2827,0.089781,0.27217,0.052269,0.27635,0.063286,0.31812,0.062057,3.14877312571702,5.20710172377509,4.36668457478747,5.12625489469359,1.65478981266726,2.38048059089416,2.12653832254819,2.3579052160793,-1.82265621171827,-1.87742004067022,-1.85543148233529,-1.6523570188484,-3.47744602438553,-4.25790063156438,-3.98196980488348,-4.0102622349277,2.12992848554723,-3.93189467394027,-1.80196618839304,4,0.00106689067588494,0.944827586206897,2.97188008038097,"Hits"
"YNL247W","YNL247W","YNL247W","YNL247W YNL247W SGDID:S000005191, Chr XIV from 182875-185178, Genome Release 64-2-1, Verified ORF, Cysteinyl-tRNA synthetase; may interact with ribosomes, based on co-purification experiments",0.37943,0.082549,0.38663,0.096545,0.3532,0.096765,0.4535,0.082532,4.59642151934003,4.00466103889378,3.65008009094197,5.49483836572481,2.20051110781352,2.00168013571712,1.86792812030419,2.45807704397761,-1.39809434354925,-1.37097450914363,-1.50144275190098,-1.14082554413356,-3.59860545136277,-3.37265464486075,-3.36937087220518,-3.59890258811118,2.13204910195311,-3.48488338913497,-1.35283428718186,4,0.000475117659069528,0.945210727969349,3.32319882751823,"Hits"
"YPL111W","YPL111W","YPL111W","YPL111W CAR1 SGDID:S000006032, Chr XVI from 339944-340945, Genome Release 64-2-1, Verified ORF, Arginase, catabolizes arginine to ornithine and urea; expression responds to both induction by arginine and nitrogen catabolite repression; disruption decrease",0.40084,0.080674,0.48451,0.11961,0.45065,0.10031,0.57174,0.13891,4.96863921461685,4.05074826519522,4.49257302362676,4.11590238283781,2.31285078797775,2.01818843115146,2.16754195392286,2.04120876613231,-1.31890161199746,-1.04540165256687,-1.1499207041942,-0.806568867440752,-3.63175239997521,-3.06359008371832,-3.31746265811706,-2.84777763357306,2.13494748479609,-3.21514569384591,-1.08019820904982,4,7.03176931273323e-05,0.945593869731801,4.15293538535328,"Hits"
"YGL011C","YGL011C","YGL011C","YGL011C SCL1 SGDID:S000002979, Chr VII from 475247-474489, Genome Release 64-2-1, reverse complement, Verified ORF, Alpha 1 subunit of the 20S proteasome; involved in the degradation of ubiquitinated substrates; 20S proteasome is the core complex of the 2",0.36077,0.075951,0.33602,0.073916,0.42267,0.087999,0.40866,0.11372,4.75003620755487,4.54597110233238,4.80312276275867,3.59356313753078,2.24793851055112,2.18458851331232,2.26397268281221,1.84541503388234,-1.47084871929489,-1.57338098973421,-1.24239637756756,-1.29102705687694,-3.71878722984601,-3.75796950304653,-3.50636906037977,-3.13644209075928,2.1354786851395,-3.5298919710079,-1.3944132858684,4,0.000212791618019554,0.945977011494253,3.67204548314179,"Hits"
"YLR438W","YLR438W","YLR438W","YLR438W CAR2 SGDID:S000004430, Chr XII from 1012501-1013775, Genome Release 64-2-1, Verified ORF, L-ornithine transaminase (OTAse); catalyzes the second step of arginine degradation, expression is dually-regulated by allophanate induction and a specific a",0.21833,0.038595,0.19904,0.080812,0.24496,0.047534,0.28941,0.055352,5.65695038217386,2.46300054447359,5.15336390793958,5.2285373608903,2.5000245169768,1.30041694676065,2.36551447287954,2.38640742117396,-2.19541771500506,-2.32886970430621,-2.02938190693702,-1.78881332263363,-4.69544223198186,-3.62928665106686,-4.39489637981656,-4.17522074380759,2.13809083944774,-4.22371150166822,-2.08562066222048,4,0.00470091413258385,0.946360153256705,2.32781768161021,"Hits"
"YIL142W","YIL142W","YIL142W","YIL142W CCT2 SGDID:S000001404, Chr IX from 83302-84885, Genome Release 64-2-1, Verified ORF, Subunit beta of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo",0.30542,0.0691,0.31313,0.065965,0.31076,0.072226,0.36627,0.084235,4.41997105643994,4.74691124080952,4.30260570985518,4.34819255653826,2.14403692236167,2.24698907406877,2.10521063798549,2.1204158304783,-1.71113355679952,-1.67516635971688,-1.6861272781284,-1.44902055552169,-3.85517047916119,-3.92215543378566,-3.7913379161139,-3.56943638599998,2.15416311622356,-3.78452505376518,-1.63036193754162,4,7.19380141847111e-06,0.946743295019157,5.14304155484841,"Hits"
"YDR012W","YDR012W","YDR012W","YDR012W RPL4B SGDID:S000002419, Chr IV from 471853-472941, Genome Release 64-2-1, Verified ORF, Ribosomal 60S subunit protein L4B; homologous to mammalian ribosomal protein L4 and bacterial L4; RPL4B has a paralog, RPL4A, that arose from the whole genome ",0.16073,0.045972,0.15365,0.033758,NA,0.017679,0.22464,0.040467,3.49625859218655,4.55151371526749,NA,5.55118985840314,1.80581189418297,2.18634642802056,NA,2.47279703611744,-2.63728886399617,-2.70228032795649,NA,-2.15431325413225,-4.44310075817914,-4.88862675597705,-5.82181951775141,-4.62711029024969,2.15498511944032,-4.94516433053932,-2.49796081536164,3,0.00794029675142984,0.947126436781609,2.10016326645197,"Hits"
"YJL020C","YJL020C","YJL020C","YJL020C BBC1 SGDID:S000003557, Chr X from 402410-398937, Genome Release 64-2-1, reverse complement, Verified ORF, Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myo",0.40064,0.10215,0.45058,0.073127,0.41,0.1144,0.48293,0.10459,3.9220753793441,6.16160925513148,3.58391608391608,4.61736303661918,1.97161726331203,2.62330719526946,1.84153685761442,2.20706916763524,-1.31962162750419,-1.15014481713555,-1.28630418515664,-1.05011400721676,-3.29123889081622,-3.77345201240501,-3.12784104277106,-3.25718317485201,2.16088262095779,-3.36242878021107,-1.20154615925329,4,0.00108170264154879,0.947509578544061,2.96589210973151,"Hits"
"YPL078C","YPL078C","YPL078C","YPL078C ATP4 SGDID:S000005999, Chr XVI from 408744-408010, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit b of the stator stalk of mitochondrial F1F0 ATP synthase; ATP synthase is a large, evolutionarily conserved enzyme complex required",0.36884,0.076052,0.38697,0.089325,0.37128,0.084843,0.42827,0.098461,4.84983958344291,4.33215785054576,4.37608288250062,4.34964097459908,2.27793702853711,2.11508581128664,2.12964006286544,2.12089632382536,-1.43893297308874,-1.36970636967754,-1.42942049226662,-1.22340747385053,-3.71687000162585,-3.48479218096418,-3.55906055513206,-3.3443037976759,2.16088980662864,-3.5262566338495,-1.36536682722086,4,1.30796792429002e-05,0.947892720306513,4.88340290622173,"Hits"
"YDL086W","YDL086W","YDL086W","YDL086W YDL086W SGDID:S000002244, Chr IV from 301413-302234, Genome Release 64-2-1, Uncharacterized ORF, Putative carboxymethylenebutenolidase; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YDL08",0.43706,0.074938,0.42294,0.078162,0.51936,0.095382,0.51421,0.21957,5.83228802476714,5.4110693175712,5.44505252563377,2.34189552306781,2.54406196823183,2.435913722835,2.44494596594969,1.22767671558547,-1.19409674705955,-1.24147508365127,-0.94519318988884,-0.95957042790886,-3.73815871529138,-3.67738880648626,-3.39013915583853,-2.18724714349433,2.1631495931505,-3.24823345527763,-1.08508386212713,4,0.00619709975139994,0.948275862068966,2.20781151318808,"Hits"
"YMR062C","YMR062C","YMR062C","YMR062C ARG7 SGDID:S000004666, Chr XIII from 396379-395054, Genome Release 64-2-1, reverse complement, Verified ORF, Mitochondrial ornithine acetyltransferase; catalyzes the fifth step in arginine biosynthesis; also possesses acetylglutamate synthase acti",0.30729,0.050636,0.36971,0.064915,0.30899,0.15548,0.39818,0.066796,6.06860731495379,5.69529384579835,1.98732956007203,5.96113539732918,2.60136547029644,2.50977027897284,0.990831135424498,2.57558714211212,-1.7023272761672,-1.43553402849151,-1.69436794667312,-1.32850733647448,-4.30369274646363,-3.94530430746435,-2.68519908209761,-3.9040944785866,2.16938850670147,-3.70957265365305,-1.54018414695158,4,0.0117372773619625,0.948659003831418,1.93043263254378,"Hits"
"YGL221C","YGL221C","YGL221C","YGL221C NIF3 SGDID:S000003189, Chr VII from 82292-81426, Genome Release 64-2-1, reverse complement, Verified ORF, Protein of unknown function; similar to Listeria monocytogenes major sigma factor (rpoD gene product); the authentic, non-tagged protein is d",0.37585,0.11361,0.42117,0.087834,0.36698,0.074316,0.56357,0.10712,3.30824751342311,4.79506796912357,4.93810215835083,5.26110903659447,1.72606717677934,2.26155126530024,2.30395668294112,2.39536695026735,-1.4117710910519,-1.24752541824035,-1.44622665494437,-0.827333278845155,-3.13783826783124,-3.5090766835406,-3.75018333788549,-3.2227002291125,2.17173551882201,-3.40494962959246,-1.23321411077044,4,0.000730820120855543,0.94904214559387,3.13618950420915,"Hits"
"YKR001C","YKR001C","YKR001C","YKR001C VPS1 SGDID:S000001709, Chr XI from 442722-440608, Genome Release 64-2-1, reverse complement, Verified ORF, Dynamin-like GTPase required for vacuolar sorting; also involved in actin cytoskeleton organization, endocytosis, late Golgi-retention of so",0.30797,0.063506,0.30667,0.06313,0.33159,0.081848,0.40662,0.093843,4.84946304286209,4.8577538412799,4.05129019646173,4.33298168217129,2.27782501363257,2.28028938561757,2.01838142987778,2.11536013757989,-1.69913827305549,-1.70524105305626,-1.59252759579781,-1.29824691760142,-3.97696328668806,-3.98553043867382,-3.6109090256756,-3.41360705518131,2.17296399167695,-3.7467524515547,-1.57378845987774,4,5.71583221931211e-05,0.949425287356322,4.24292052783354,"Hits"
"YHR104W","YHR104W","YHR104W","YHR104W GRE3 SGDID:S000001146, Chr VIII from 323409-324392, Genome Release 64-2-1, Verified ORF, Aldose reductase; involved in methylglyoxal, d-xylose, arabinose, and galactose metabolism; stress induced (osmotic, ionic, oxidative, heat shock, starvation ",0.55294,0.11701,0.44632,0.10187,0.51742,0.10447,0.58245,0.14329,4.725579010341,4.38127024639246,4.95280941897195,4.06483355433038,2.24049110905223,2.13134920601114,2.3082471080319,2.02319627843598,-0.854805154027247,-1.16384963838874,-0.950592274836179,-0.779793886919816,-3.09529626307947,-3.29519884439987,-3.25883938286808,-2.8029901653558,2.17582092538281,-3.1130811639258,-0.937260238542994,4,5.23068973482374e-05,0.949808429118774,4.28144103995158,"Hits"
"YDR427W","YDR427W","YDR427W","YDR427W RPN9 SGDID:S000002835, Chr IV from 1322205-1323386, Genome Release 64-2-1, Verified ORF, Non-ATPase regulatory subunit of the 26S proteasome; similar to putative proteasomal subunits in other species; null mutant is temperature sensitive and exhib",0.29288,0.059438,0.29701,0.068697,0.29698,0.059719,0.34389,0.085948,4.92748746593089,4.32347846339724,4.97295668045346,4.00114022432168,2.30085220148442,2.1121925028019,2.31410386384384,2.00041119039022,-1.77161841613227,-1.75141658908847,-1.75156231831376,-1.53998093063699,-4.07247061761668,-3.86360909189038,-4.06566618215759,-3.54039212102721,2.1818899396301,-3.88553450317297,-1.70364456354287,4,9.3019856814717e-05,0.950191570881226,4.03142433333263,"Hits"
"YOR133W;YDR385W","YOR133W;YDR385W","YOR133W","YOR133W EFT1 SGDID:S000005659, Chr XV from 575098-577626, Genome Release 64-2-1, Verified ORF, Elongation factor 2 (EF-2), also encoded by EFT2; catalyzes ribosomal translocation during protein synthesis; contains diphthamide, the unique posttranslational",0.21795,0.050689,0.25211,0.057226,0.24961,0.052446,0.29925,0.063623,4.29974945254394,4.40551497571034,4.75937154406437,4.70348773242381,2.10425259606975,2.13931067055968,2.25077108401217,2.23373094152294,-2.19793089119545,-1.98787475073184,-2.00225236156294,-1.74057684771859,-4.3021834872652,-4.12718542129153,-4.25302344557511,-3.97430778924152,2.18201632304113,-4.16417503584334,-1.9821587128022,4,9.62888752628263e-06,0.950574712643678,5.01642388619899,"Hits"
"YBR011C","YBR011C","YBR011C","YBR011C IPP1 SGDID:S000000215, Chr II from 257975-257112, Genome Release 64-2-1, reverse complement, Verified ORF, Cytoplasmic inorganic pyrophosphatase (PPase); homodimer that catalyzes the rapid exchange of oxygens from Pi with water, highly expressed a",0.22573,0.038414,0.2312,0.054852,0.24304,0.065129,0.2853,0.062147,5.87624303639298,4.21497848756654,3.73167099141703,4.59072843419634,2.55489406576281,2.07552526795021,1.89982179434215,2.19872309155232,-2.14732992635743,-2.11278669704877,-2.04073431993473,-1.80944834796773,-4.70222399212024,-4.18831196499898,-3.94055611427687,-4.00817143952005,2.18224105490187,-4.20981587772904,-2.02757482282717,4,0.000556084462810165,0.95095785440613,3.25485923908975,"Hits"
"YBR248C","YBR248C","YBR248C","YBR248C HIS7 SGDID:S000000452, Chr II from 716465-714807, Genome Release 64-2-1, reverse complement, Verified ORF, Imidazole glycerol phosphate synthase; glutamine amidotransferase:cyclase that catalyzes the fifth step of histidine biosynthesis and also p",0.23969,0.064944,0.26505,0.039587,0.24468,0.05675,0.30933,0.075489,3.69071815718157,6.69537979639781,4.31154185022026,4.09768310614792,1.88390156994287,2.7431658949579,2.10820388367211,2.0348084180079,-2.06075837468361,-1.91566355427668,-2.03103191369906,-1.6927813366222,-3.94465994462648,-4.65882944923457,-4.13923579737117,-3.72758975463011,2.1925199416452,-4.11757873646558,-1.92505879482039,4,0.00138417139974757,0.951340996168582,2.85881012855295,"Hits"
"YLR029C","YLR029C","YLR029C","YLR029C RPL15A SGDID:S000004019, Chr XII from 202590-201976, Genome Release 64-2-1, reverse complement, Verified ORF, Ribosomal 60S subunit protein L15A; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15, no bacterial homolog; RPL15A has ",0.26065,0.061432,0.26782,0.065269,0.3087,0.05922,0.32576,0.067384,4.24290272170856,4.10332623450643,5.21276595744681,4.83438204915113,2.08505160190994,2.03679386010282,2.38204908732493,2.27333149019823,-1.93981423495344,-1.9006643940331,-1.69572261193432,-1.61811862836112,-4.02486583686338,-3.93745825413591,-4.07777169925926,-3.89145011855934,2.19430650988398,-3.98288647720447,-1.78857996732049,4,0.000109352744172007,0.951724137931034,3.961170314009,"Hits"
"YKL013C","YKL013C","YKL013C","YKL013C ARC19 SGDID:S000001496, Chr XI from 418023-417508, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches",0.37669,0.068328,NA,0.13312,0.35384,0.096246,0.42003,0.088124,5.51296686570659,NA,3.67641252623486,4.76635195860379,2.46282893050132,NA,1.87829865894509,2.25288548744602,-1.40855036035943,NA,-1.49883094753816,-1.25143572103036,-3.87137929086075,-2.90920075629572,-3.37712960648324,-3.50432120847637,2.19800435896414,-3.41550771552902,-1.38627234297598,3,0.00599504524393071,0.952107279693487,2.22220753498126,"Hits"
"YNL134C","YNL134C","YNL134C","YNL134C YNL134C SGDID:S000005078, Chr XIV from 373581-372451, Genome Release 64-2-1, reverse complement, Verified ORF, Protein of unknown function; similar to dehydrogenases from other model organisms; green fluorescent protein (GFP)-fusion protein locali",0.19553,0.039454,0.24911,0.056287,0.3321,0.084642,0.3394,0.065721,4.95589800780656,4.42571108781779,3.92358403629404,5.16425495655879,2.30914649717468,2.14590927450606,1.97217210053134,2.36856022750087,-2.35453811891082,-2.00514515817078,-1.59031037204674,-1.55894153000679,-4.66368461608551,-4.15105443267684,-3.56248247257808,-3.92750175750766,2.19894702492824,-4.07618081971202,-1.87723379478378,4,0.000145588298330407,0.952490421455939,3.83687353006941,"Hits"
"YML056C","YML056C","YML056C","YML056C IMD4 SGDID:S000004520, Chr XIII from 163308-162194,164176-163717, Genome Release 64-2-1, reverse complement, Verified ORF, Inosine monophosphate dehydrogenase; catalyzes the rate-limiting step in the de novo synthesis of GTP; member of a four-gene",0.24217,0.044623,0.26869,0.05502,0.27858,0.062887,0.29477,0.077255,5.42702193935863,4.88349691021447,4.42985036653044,3.81554591935797,2.44016074095227,2.28791458392011,2.14725796760413,1.93188948924962,-2.04590793973097,-1.8959854662005,-1.84383640814899,-1.76233839221011,-4.48606868068324,-4.1839000501206,-3.99109437575312,-3.69422788145974,2.20180569543153,-4.08882274700417,-1.88701705157264,4,0.000258269348543336,0.952873563218391,3.58792713292224,"Hits"
"YPR145W","YPR145W","YPR145W","YPR145W ASN1 SGDID:S000006349, Chr XVI from 822620-824338, Genome Release 64-2-1, Verified ORF, Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog, ASN2, that arose fr",0.26233,0.059599,0.26547,0.065678,0.2608,0.056628,0.32805,0.059809,4.40158391919327,4.04199275251987,4.60549551458642,5.48496045745624,2.13802277401465,2.01506673490097,2.2033563871478,2.45548121989238,-1.93054529156835,-1.91337925945739,-1.93898422531837,-1.6080123737802,-4.06856806558299,-3.92844599435836,-4.14234061246618,-4.06349359367258,2.20298177898895,-4.05071206652003,-1.84773028753108,4,0.000163671860797581,0.953256704980843,3.78602598003091,"Hits"
"YMR318C","YMR318C","YMR318C","YMR318C ADH6 SGDID:S000004937, Chr XIII from 912143-911061, Genome Release 64-2-1, reverse complement, Verified ORF, NADPH-dependent medium chain alcohol dehydrogenase; has broad substrate specificity; member of the cinnamyl family of alcohol dehydrogenas",0.40862,0.10651,0.3572,0.071703,0.43335,0.084069,0.49111,0.1076,3.83644728194536,4.98166046051072,5.15469435820576,4.56421933085502,1.93977093042552,2.31662669387288,2.36588688715239,2.1903681211476,-1.29116827604707,-1.48519601442823,-1.20639539026368,-1.02588189584523,-3.23093920647259,-3.80182270830111,-3.57228227741607,-3.21625001699283,2.2031631581496,-3.45532355229565,-1.25216039414605,4,0.000177067426524307,0.953639846743295,3.7518613246477,"Hits"
"YJR016C","YJR016C","YJR016C","YJR016C ILV3 SGDID:S000003777, Chr X from 466208-464451, Genome Release 64-2-1, reverse complement, Verified ORF, Dihydroxyacid dehydratase; catalyzes third step in the common pathway leading to biosynthesis of branched-chain amino acids",0.31438,0.056728,0.30222,0.066679,0.29832,0.076954,0.34578,0.074794,5.54188407840925,4.53246149462349,3.87660160615433,4.62309810947402,2.47037653376173,2.18029476365356,1.9547924786129,2.20885997917557,-1.6694186547037,-1.72632895805747,-1.74506739266317,-1.53207366932897,-4.13979518846543,-3.90662372171103,-3.69985987127607,-3.74093364850455,2.20358093880094,-3.87180310748927,-1.66822216868833,4,0.000240253649396888,0.954022988505747,3.61933000677745,"Hits"
"YMR116C","YMR116C","YMR116C","YMR116C ASC1 SGDID:S000004722, Chr XIII from 499878-499456,500688-500152, Genome Release 64-2-1, reverse complement, Verified ORF, G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core compo",0.29763,0.060827,0.29601,0.063426,0.33177,0.07793,0.32962,0.071143,4.89305735939632,4.66701352757544,4.25728217631208,4.63320354778404,2.29073619501939,2.22249964903287,2.08993271635277,2.2120100648292,-1.74840814280338,-1.7562821801591,-1.59174465708058,-1.60112431284732,-4.03914433782277,-3.97878182919197,-3.68167737343334,-3.81313437767652,2.20379465630856,-3.87818447953115,-1.6743898232226,4,1.50007207048608e-05,0.954406130268199,4.82388787490265,"Hits"
"YJL123C","YJL123C","YJL123C","YJL123C MTC1 SGDID:S000003659, Chr X from 189440-188004, Genome Release 64-2-1, reverse complement, Verified ORF, Protein of unknown function that may interact with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and t",0.4555,0.1068,0.52678,0.1051,0.47507,0.11643,0.52758,0.10012,4.26498127340824,5.01217887725975,4.08030576311947,5.26947662804634,2.09253940700186,2.3254379032333,2.02867726651238,2.39765967844352,-1.13447704086004,-0.924727522353967,-1.07378798941783,-0.922538220304958,-3.2270164478619,-3.25016542558727,-3.10246525593021,-3.32019789874848,2.21107856379777,-3.22496125703196,-1.0138826932342,4,0.000143348971389101,0.954789272030651,3.84360541901774,"Hits"
"YNL316C","YNL316C","YNL316C","YNL316C PHA2 SGDID:S000005260, Chr XIV from 43075-42071, Genome Release 64-2-1, reverse complement, Verified ORF, Prephenate dehydratase; catalyzes the conversion of prephanate to phenylpyruvate, which is a step in the phenylalanine biosynthesis pathway",0.79263,0.15959,0.60574,0.17632,0.99335,0.17047,NA,0.24311,4.96666457798108,3.43545825771325,5.82712500733267,NA,2.3122773181415,1.7805025537841,2.54278426066369,NA,-0.335280522443748,-0.723229412081551,-0.00962596394415766,NA,-2.64755784058525,-2.50373196586565,-2.55241022460784,-2.04031885699712,2.2118547108631,-2.43600472201397,-0.356045299489819,3,0.0102532106712126,0.955172413793103,1.98914011914952,"Hits"
"YML073C","YML073C","YML073C","YML073C RPL6A SGDID:S000004538, Chr XIII from 123742-123227,124172-124158, Genome Release 64-2-1, reverse complement, Verified ORF, Ribosomal 60S subunit protein L6A; N-terminally acetylated; binds 5.8S rRNA; homologous to mammalian ribosomal protein L6, ",0.25193,0.076734,0.31267,0.077381,0.27521,0.026021,0.34108,0.1033,3.28316000729794,4.04065597498094,10.5764574766535,3.30183930300097,1.71508506246345,2.0145895244199,3.40278458087597,1.72326990753006,-1.98890516545448,-1.67728729240571,-1.86139520228813,-1.55181793315433,-3.70399022791793,-3.69187681682561,-5.26417978316411,-3.27508784068439,2.21393226882234,-3.98378366714801,-1.76985139832566,4,0.0118152925053604,0.955555555555556,1.92755552228455,"Hits"
"YOR063W","YOR063W","YOR063W","YOR063W RPL3 SGDID:S000005589, Chr XV from 444686-445849, Genome Release 64-2-1, Verified ORF, Ribosomal 60S subunit protein L3; homologous to mammalian ribosomal protein L3 and bacterial L3; plays an important role in function of eIF5B in stimulating 3 ",0.21431,0.047392,0.23238,0.052118,0.25128,0.050145,0.26317,0.05676,4.52207123565159,4.45872827046318,5.01106790308106,4.63653981677238,2.17698371887224,2.15663227975934,2.32511808731341,2.21304854426559,-2.22222892516309,-2.10544218768731,-1.99263224678485,-1.92593305611067,-4.39921264403533,-4.26207446744665,-4.31775033409825,-4.13898160037626,2.21794565755264,-4.27950476148912,-2.06155910393648,4,1.07162156871228e-05,0.955938697318008,4.96995855385586,"Hits"
"YMR096W","YMR096W","YMR096W","YMR096W SNZ1 SGDID:S000004702, Chr XIII from 458408-459301, Genome Release 64-2-1, Verified ORF, Protein involved in vitamin B6 biosynthesis; member of a stationary phase-induced gene family; coregulated with SNO1; interacts with Sno1p and with Yhr198p, p",0.53021,0.1137,0.55695,0.15193,0.5426,0.10625,0.66291,0.12346,4.66323658751099,3.66583294938458,5.10682352941176,5.36943139478374,2.22133162611149,1.87414104431054,2.35242620636944,2.42476931961497,-0.915364214545716,-0.844380278973553,-0.882039047267583,-0.593115078798852,-3.1366958406572,-2.7185213232841,-3.23446525363702,-3.01788439841382,2.21816704910161,-3.02689170399804,-0.808724654896426,4,0.000364370336978565,0.95632183908046,3.4384569857355,"Hits"
"YNR043W","YNR043W","YNR043W","YNR043W MVD1 SGDID:S000005326, Chr XIV from 701895-703085, Genome Release 64-2-1, Verified ORF, Mevalonate pyrophosphate decarboxylase; essential enzyme involved in the biosynthesis of isoprenoids and sterols, including ergosterol; acts as a homodimer",0.34445,0.084262,0.35583,0.072196,0.32316,0.078619,0.42192,0.073897,4.08784505471031,4.92866640811125,4.11045675981633,5.70956872403481,2.03134051353642,2.30119733693319,2.03929871714491,2.51338177480094,-1.5376335168556,-1.49073994564633,-1.62967945921398,-1.24495861857225,-3.56897403039202,-3.79193728257952,-3.66897817635889,-3.75834039337319,2.22130458560386,-3.69705747067591,-1.47575288507204,4,0.000309381281516411,0.956704980842912,3.50950596594386,"Hits"
"YKL035W","YKL035W","YKL035W","YKL035W UGP1 SGDID:S000001518, Chr XI from 369891-371390, Genome Release 64-2-1, Verified ORF, UDP-glucose pyrophosphorylase (UGPase); catalyses the reversible formation of UDP-Glc from glucose 1-phosphate and UTP, involved in a wide variety of metabolic ",0.48301,0.1015,0.49566,0.10188,0.47446,0.10995,0.56454,0.11846,4.75871921182266,4.86513545347468,4.31523419736244,4.76565929427655,2.25057333080394,2.28247997259853,2.10943885979927,2.25267581430041,-1.04987503667297,-1.01257725756409,-1.07564163089521,-0.8248522893414,-3.30044836747691,-3.29505723016262,-3.18508049069448,-3.07752810364181,2.22379199437554,-3.21452854799396,-0.990736553618418,4,1.1707533200109e-05,0.957088122605364,4.93153460197606,"Hits"
"YEL047C","YEL047C","YEL047C","YEL047C FRD1 SGDID:S000000773, Chr V from 66797-65385, Genome Release 64-2-1, reverse complement, Verified ORF, Soluble fumarate reductase; required with isoenzyme Osm1p for anaerobic growth; may interact with ribosomes, based on co-purification experimen",0.42187,0.13549,0.38942,0.057423,0.41956,0.089553,0.47158,0.097294,3.11366152483578,6.78160319035926,4.68504684376849,4.84695870248936,1.63861212265025,2.76162637090875,2.22806347284383,2.27707979037153,-1.24512959654575,-1.36060111437343,-1.25305095403705,-1.08442556086287,-2.883741719196,-4.12222748528218,-3.48111442688089,-3.3615053512344,2.22634543919359,-3.46214724564837,-1.23580180645478,4,0.00233975279233784,0.957471264367816,2.63083002575011,"Hits"
"YDR032C","YDR032C","YDR032C","YDR032C PST2 SGDID:S000002439, Chr IV from 504695-504099, Genome Release 64-2-1, reverse complement, Verified ORF, Protein with similarity to a family of flavodoxin-like proteins; induced by oxidative stress in a Yap1p dependent manner; the authentic, non",0.40521,0.098416,0.4625,0.093918,0.41437,0.086049,0.50698,0.10071,4.11731832222403,4.92450861389723,4.81551209194761,5.0340581868732,2.04170499205021,2.29997977418083,2.26768922553073,2.33172189218985,-1.30325831667035,-1.11247472925841,-1.27100853785212,-0.97999925982826,-3.34496330872056,-3.41245450343924,-3.53869776338285,-3.31172115201811,2.2352739709879,-3.40195918189019,-1.16668521090229,4,5.61651048826364e-05,0.957854406130268,4.25053342577848,"Hits"
"YOL049W","YOL049W","YOL049W","YOL049W GSH2 SGDID:S000005409, Chr XV from 238619-240094, Genome Release 64-2-1, Verified ORF, Glutathione synthetase; catalyzes the ATP-dependent synthesis of glutathione (GSH) from gamma-glutamylcysteine and glycine; induced by oxidative stress and heat",0.24853,0.092637,0.37979,0.082947,0.37527,0.078319,1.1248,0.13328,2.68283731122554,4.57870688511941,4.79155760415736,8.43937575030012,1.42375957140631,2.19494021102152,2.26049471285306,3.07713628859435,-2.00850808519674,-1.39672617555145,-1.41399913261656,0.169668499523086,-3.43226765660305,-3.59166638657297,-3.67449384546962,-2.90746778907126,2.23908269596881,-3.40147391942923,-1.16239122346042,4,0.00699577433307817,0.95823754789272,2.15516420826706,"Hits"
